chart_date,current_position,title,artist_name,last_week_position,weeks_on_chart,debut_position,debut_date,awards_vector
1959-06-08,35,I Only Have Eyes For You,The Flamingos,60,2,60,06/01/59,
1959-06-08,36,That's Why (I Love You So),Jackie Wilson,25,12,97,03/23/59,
1959-06-08,37,Little Dipper,The Mickey Mozart Quintet,71,3,93,05/11/59,
1959-06-08,38,So Close,Brook Benton,54,4,63,05/18/59,
1959-06-08,39,Waterloo,Stonewall Jackson,66,3,98,05/25/59,
1959-06-08,40,Guess Who,Jesse Belvin,39,11,70,03/30/59,
1959-06-08,41,Tall Cool One,The Wailers,37,4,74,05/18/59,
1959-06-08,42,Almost Grown,Chuck Berry,40,11,96,03/30/59,
1959-06-08,43,The Wonder Of You,Ray Peterson,47,4,94,05/18/59,
1959-06-08,44,Poor Jenny,The Everly Brothers,41,11,69,03/30/59,
1959-06-08,45,The Class,Chubby Checker,65,4,90,05/18/59,
1959-06-08,46,I Need Your Love Tonight,Elvis Presley With The Jordanaires,29,11,33,03/30/59,
1959-06-08,47,Hushabye,The Mystics,59,3,81,05/25/59,
1959-06-08,48,Graduation's Here,The Fleetwoods,64,4,85,05/18/59,
1959-06-08,49,What A Diff'rence A Day Makes,Dinah Washington,58,3,77,05/25/59,
1959-06-08,50,I Waited Too Long,LaVern Baker,33,8,95,04/20/59,
1959-06-08,51,Margie,Fats Domino,56,5,87,05/11/59,
1959-06-08,52,Come To Me,Marv Johnson,50,13,98,03/16/59,
1959-06-08,53,You Made Me Love You,Nat King Cole,45,6,87,05/04/59,
1959-06-08,54,Gidget,Jimmy Darren,51,7,89,04/27/59,
1959-06-08,55,Since I Don't Have You,The Skyliners,46,17,94,02/16/59,
1959-06-08,56,Ring-A-Ling-A-Lario,Jimmie Rodgers,68,2,68,06/01/59,
1959-06-08,57,Three Stars,Tommy Dee with Carol Kay and the Teen-Aires,27,11,82,03/30/59,
1959-06-08,58,Tell Him No,Travis & Bob,26,12,85,03/23/59,
1959-06-08,59,Robbin' The Cradle,Tony Bellus,70,7,87,04/27/59,
1959-06-08,60,Come Softly To Me,The Fleetwoods,34,14,55,03/09/59,
1959-06-08,61,The Tijuana Jail,The Kingston Trio,43,12,72,03/23/59,
1959-06-08,62,This I Swear,The Skyliners,87,2,87,06/01/59,
1959-06-08,63,Someone,Johnny Mathis,48,12,98,03/23/59,
1959-06-08,64,A String Of Trumpets,The Trumpeteers,67,7,96,04/27/59,
1959-06-08,65,Six Nights A Week,The Crests,42,12,96,03/23/59,
1959-06-08,66,Rockin' Crickets,Hot-Toddys featuring Bill Pennell,61,7,87,03/30/59,
1959-06-08,67,I'm Gonna Change Him,Cathy Carr,NEW,1,67,06/08/59,
1959-06-08,68,There Is Something On Your Mind,Big Jay McNeely And Band,84,3,89,05/25/59,
1959-06-08,69,A Boy Without A Girl,Frankie Avalon,53,3,63,05/25/59,
1959-06-08,70,Mona Lisa,Carl Mann,82,2,82,06/01/59,
1959-06-08,71,Only Sixteen,Sam Cooke,NEW,1,71,06/08/59,
1959-06-08,72,"Frankie's Man, Johnny",Johnny Cash,57,7,77,04/27/59,
1959-06-08,73,White Lightning,George Jones,75,5,90,05/04/59,
1959-06-08,74,I Must Be Dreaming,Nat King Cole,69,3,75,05/25/59,
1959-06-08,75,Summer Dreams,The McGuire Sisters,55,7,99,04/27/59,
1959-06-08,76,I Can't Get You Out Of My Heart,Al Martino,77,4,100,05/18/59,
1959-06-08,77,There Goes My Baby,The Drifters,98,2,98,06/01/59,
1959-06-08,78,Danny Boy,Sil Austin,73,2,73,06/01/59,
1959-06-08,79,Velvet Waters,The Megatrons,74,2,74,06/01/59,
1959-06-08,80,Lonely Saturday Night,Don French,72,3,92,05/25/59,
1959-06-08,81,Sweet Chile,Sheb Wooley,90,2,90,06/01/59,
1959-06-08,82,(I Don't Care) Only Love Me,Steve Lawrence,62,4,92,05/18/59,
1959-06-08,83,Young Ideas,Chico Holiday,88,6,89,05/04/59,
1959-06-08,84,Forty Days,Ronnie Hawkins,NEW,1,84,06/08/59,
1959-06-08,85,Kansas City,Hank Ballard And The Midnighters,RE,5,73,05/04/59,
1959-06-08,86,Someone To Come Home To,The Ames Brothers,78,4,98,05/18/59,
1959-06-08,87,Never Be Anyone Else But You,Ricky Nelson,80,16,65,02/23/59,
1959-06-08,88,Old Spanish Town,The Bell Notes,76,5,95,05/04/59,
1959-06-08,89,Bonaparte's Retreat,Billy Grammer,79,9,87,04/13/59,
1959-06-08,90,Mary Ann Thomas,Bobby Freeman,93,2,93,06/01/59,
1959-06-08,91,Straight Flush,The Frantics,92,3,96,05/25/59,
1959-06-08,92,I Know,Perry Como,NEW,1,92,06/08/59,
1959-06-08,93,Pointed Toe Shoes,Carl Perkins,97,2,97,06/01/59,
1959-06-08,94,Cherrystone,Addrisi Brothers,99,2,99,06/01/59,
1959-06-08,95,La Plume De Ma Tante,Hugo & Luigi,NEW,1,95,06/08/59,
1959-06-08,96,Jack O'Diamonds,Ruth Brown,100,2,100,06/01/59,
1959-06-08,97,It's Only The Good Times,Tommy Edwards,86,2,86,06/01/59,
1959-06-08,98,"One Love, One Heart",The Four Coins,NEW,1,98,06/08/59,
1959-06-08,99,Flower Of Love,The Crests featuring Johnny Mastro,NEW,1,99,06/08/59,
1959-06-08,100,The Whistling Organ,"Dave ""Baby"" Cortez",NEW,1,100,06/08/59,
1959-06-15,1,The Battle Of New Orleans,Johnny Horton,1,8,93,04/27/59,
1959-06-15,2,Personality,Lloyd Price and His Orchestra,3,8,65,04/27/59,
1959-06-15,3,Dream Lover,Bobby Darin,2,9,90,04/20/59,
1959-06-15,4,Quiet Village,The Exotic Sounds of Martin Denny,5,10,95,04/13/59,
1959-06-15,5,Kansas City,Wilbert Harrison,4,10,100,04/13/59,
1959-06-15,6,A Teenager In Love,Dion & The Belmonts,6,9,69,04/20/59,
1959-06-15,7,Tallahassee Lassie,Freddy Cannon,11,6,96,05/11/59,
1959-06-15,8,Lonely Boy,Paul Anka,18,3,52,06/01/59,
1959-06-15,9,"Kookie, Kookie (Lend Me Your Comb)",Edward Byrnes & Connie Stevens,7,9,72,04/20/59,
1959-06-15,10,Only You,Franck Pourcel's French Fiddles,9,11,95,04/06/59,
1959-06-15,11,So Fine,The Fiestas,13,11,77,04/06/59,
1959-06-15,12,Sorry (I Ran All The Way Home),The Impalas,8,14,84,03/16/59,
1959-06-15,13,Along Came Jones,The Coasters,15,5,88,05/18/59,
1959-06-15,14,The Happy Organ,"Dave ""Baby"" Cortez",10,14,68,03/16/59,
1959-06-15,15,Lipstick On Your Collar,Connie Francis,17,5,57,05/18/59,
1959-06-15,16,Frankie,Connie Francis,19,5,66,05/18/59,
1959-06-15,17,Endlessly,Brook Benton,12,9,66,04/20/59,
1959-06-15,18,"Goodbye Jimmy, Goodbye",Kathy Linden,14,10,70,04/13/59,
1959-06-15,19,I'm Ready,Fats Domino,16,6,75,05/11/59,
1959-06-15,20,Bobby Sox To Stockings,Frankie Avalon,25,4,60,05/25/59,
1959-06-15,21,Bongo Rock,Preston Epps,24,5,80,05/18/59,
1959-06-15,22,Just Keep It Up,Dee Clark,20,7,81,05/04/59,
1959-06-15,23,Crossfire,Johnny And The Hurricanes,23,8,88,04/27/59,
1959-06-15,24,Waterloo,Stonewall Jackson,39,4,98,05/25/59,
1959-06-15,25,You're So Fine,The Falcons,32,9,88,04/20/59,
1959-06-15,26,My Melancholy Baby,Tommy Edwards,26,5,64,05/18/59,
1959-06-15,27,My Heart Is An Open Book,"Carl Dobkins, Jr.",31,9,96,04/13/59,
1959-06-15,28,A Boy Without A Girl,Frankie Avalon,69,4,63,05/25/59,
1959-06-15,29,I Only Have Eyes For You,The Flamingos,35,3,60,06/01/59,
1959-06-15,30,Turn Me Loose,Fabian,22,12,79,03/30/59,
1959-06-15,31,Hushabye,The Mystics,47,4,81,05/25/59,
1959-06-15,32,Enchanted,The Platters,21,13,93,03/23/59,
1959-06-15,33,Lonely For You,Gary Stites,28,10,94,04/13/59,
1959-06-15,34,I've Come Of Age,Billy Storm,34,10,91,04/13/59,
1959-06-15,35,Little Dipper,The Mickey Mozart Quintet,37,4,93,05/11/59,
1959-06-15,36,This I Swear,The Skyliners,62,3,87,06/01/59,
1959-06-15,37,Ring-A-Ling-A-Lario,Jimmie Rodgers,56,3,68,06/01/59,
1959-06-15,38,The Wonder Of You,Ray Peterson,43,5,94,05/18/59,
1959-06-15,39,The Class,Chubby Checker,45,5,90,05/18/59,
1959-06-15,40,I Waited Too Long,LaVern Baker,50,9,95,04/20/59,
1959-06-15,41,Gidget,Jimmy Darren,54,8,89,04/27/59,
1959-06-15,42,Pink Shoe Laces,Dodie Stevens,30,18,96,02/16/59,
1959-06-15,43,(Now and Then There's) A Fool Such As I,Elvis Presley With The Jordanaires,27,13,64,03/23/59,
1959-06-15,44,Graduation's Here,The Fleetwoods,48,5,85,05/18/59,
1959-06-15,45,Guitar Boogie Shuffle,The Virtues,29,15,81,03/09/59,
1959-06-15,46,Tall Cool One,The Wailers,41,5,74,05/18/59,
1959-06-15,47,Robbin' The Cradle,Tony Bellus,59,8,87,04/27/59,
1959-06-15,48,There Goes My Baby,The Drifters,77,3,98,06/01/59,
1959-06-15,49,What A Diff'rence A Day Makes,Dinah Washington,49,4,77,05/25/59,
1959-06-15,50,Take A Message To Mary,The Everly Brothers,33,12,61,03/30/59,
1959-06-15,51,Mona Lisa,Carl Mann,70,3,82,06/01/59,
1959-06-15,52,Guess Who,Jesse Belvin,40,12,70,03/30/59,
1959-06-15,53,You Made Me Love You,Nat King Cole,53,7,87,05/04/59,
1959-06-15,54,Margie,Fats Domino,51,6,87,05/11/59,
1959-06-15,55,Tiger,Fabian,NEW,1,55,06/15/59,
1959-06-15,56,Come To Me,Marv Johnson,52,14,98,03/16/59,
1959-06-15,57,Only Sixteen,Sam Cooke,71,2,71,06/08/59,
1959-06-15,58,So Close,Brook Benton,38,5,63,05/18/59,
1959-06-15,59,I Need Your Love Tonight,Elvis Presley With The Jordanaires,46,12,33,03/30/59,
1959-06-15,60,Rockin' Crickets,Hot-Toddys featuring Bill Pennell,66,8,87,03/30/59,
1959-06-15,61,Twixt Twelve And Twenty,Pat Boone,NEW,1,61,06/15/59,
1959-06-15,62,Since You've Been Gone,Clyde McPhatter,NEW,1,62,06/15/59,
1959-06-15,63,I'm Gonna Change Him,Cathy Carr,67,2,67,06/08/59,
1959-06-15,64,Danny Boy,Sil Austin,78,3,73,06/01/59,
1959-06-15,65,Velvet Waters,The Megatrons,79,3,74,06/01/59,
1959-06-15,66,Come Softly To Me,The Fleetwoods,60,15,55,03/09/59,
1959-06-15,67,Poor Jenny,The Everly Brothers,44,12,69,03/30/59,
1959-06-15,68,A String Of Trumpets,The Trumpeteers,64,8,96,04/27/59,
1959-06-15,69,That's Why (I Love You So),Jackie Wilson,36,13,97,03/23/59,
1959-06-15,70,Sweet Chile,Sheb Wooley,81,3,90,06/01/59,
1959-06-15,71,There Is Something On Your Mind,Big Jay McNeely And Band,68,4,89,05/25/59,
1959-06-15,72,Tell Him No,Travis & Bob,58,13,85,03/23/59,
1959-06-15,73,Someone,Johnny Mathis,63,13,98,03/23/59,
1959-06-15,74,M.T.A.,The Kingston Trio,NEW,1,74,06/15/59,
1959-06-15,75,I Can't Get You Out Of My Heart,Al Martino,76,5,100,05/18/59,
1959-06-15,76,Almost Grown,Chuck Berry,42,12,96,03/30/59,
1959-06-15,77,The Tijuana Jail,The Kingston Trio,61,13,72,03/23/59,
1959-06-15,78,Three Stars,Tommy Dee with Carol Kay and the Teen-Aires,57,12,82,03/30/59,
1959-06-15,79,Forty Days,Ronnie Hawkins,84,2,84,06/08/59,
1959-06-15,80,Wonderful You,Jimmie Rodgers,NEW,1,80,06/15/59,
1959-06-15,81,With My Eyes Wide Open I'm Dreaming,Patti Page,NEW,1,81,06/15/59,
1959-06-15,82,"One Love, One Heart",The Four Coins,98,2,98,06/08/59,
1959-06-15,83,Old Spanish Town,The Bell Notes,88,6,95,05/04/59,
1959-06-15,84,Kansas City,Hank Ballard And The Midnighters,85,6,73,05/04/59,
1959-06-15,85,Since I Don't Have You,The Skyliners,55,18,94,02/16/59,
1959-06-15,86,I Know,Perry Como,92,2,92,06/08/59,
1959-06-15,87,Flower Of Love,The Crests featuring Johnny Mastro,99,2,99,06/08/59,
1959-06-15,88,Little Boy Blue,Huelyn Duvall,NEW,1,88,06/15/59,
1959-06-15,89,The Whistling Organ,"Dave ""Baby"" Cortez",100,2,100,06/08/59,
1959-06-15,90,Six Nights A Week,The Crests,65,13,96,03/23/59,
1959-06-15,91,La Plume De Ma Tante,Hugo & Luigi,95,2,95,06/08/59,
1959-06-15,92,Taboo,Arthur Lyman,NEW,1,92,06/15/59,
1959-06-15,93,A Prayer And A Juke Box,Little Anthony And The Imperials,NEW,1,93,06/15/59,
1959-06-15,94,It's Only The Good Times,Tommy Edwards,97,3,86,06/01/59,
1959-06-15,95,The Battle Of New Orleans,Vaughn Monroe,RE,2,87,05/25/59,
1959-06-15,96,Forty Miles Of Bad Road,Duane Eddy And The Rebels,NEW,1,96,06/15/59,
1959-06-15,97,Small World,Johnny Mathis,NEW,1,97,06/15/59,
1959-06-15,98,High Hopes,"Frank Sinatra ""and a bunch of kids""",NEW,1,98,06/15/59,
1959-06-15,99,With My Eyes Wide Open I'm Dreaming,Enoch Light & The Light Brigade,NEW,1,99,06/15/59,
1959-06-15,100,Cap And Gown,Marty Robbins,NEW,1,100,06/15/59,
1959-06-22,1,The Battle Of New Orleans,Johnny Horton,1,9,93,04/27/59,
1959-06-22,2,Personality,Lloyd Price and His Orchestra,2,9,65,04/27/59,
1959-06-22,3,Dream Lover,Bobby Darin,3,10,90,04/20/59,
1959-06-22,4,Lonely Boy,Paul Anka,8,4,52,06/01/59,
1959-06-22,5,Kansas City,Wilbert Harrison,5,11,100,04/13/59,
1959-06-22,6,Quiet Village,The Exotic Sounds of Martin Denny,4,11,95,04/13/59,
1959-06-22,7,Tallahassee Lassie,Freddy Cannon,7,7,96,05/11/59,
1959-06-22,8,A Teenager In Love,Dion & The Belmonts,6,10,69,04/20/59,
1959-06-22,9,Along Came Jones,The Coasters,13,6,88,05/18/59,
1959-06-22,10,Lipstick On Your Collar,Connie Francis,15,6,57,05/18/59,
1959-06-22,11,Frankie,Connie Francis,16,6,66,05/18/59,
1959-06-22,12,Only You,Franck Pourcel's French Fiddles,10,12,95,04/06/59,
1959-06-22,13,Bobby Sox To Stockings,Frankie Avalon,20,5,60,05/25/59,
1959-06-22,14,"Kookie, Kookie (Lend Me Your Comb)",Edward Byrnes & Connie Stevens,9,10,72,04/20/59,
1959-06-22,15,So Fine,The Fiestas,11,12,77,04/06/59,
1959-06-22,16,Bongo Rock,Preston Epps,21,6,80,05/18/59,
1959-06-22,17,Waterloo,Stonewall Jackson,24,5,98,05/25/59,
1959-06-22,18,I'm Ready,Fats Domino,19,7,75,05/11/59,
1959-06-22,19,I Only Have Eyes For You,The Flamingos,29,4,60,06/01/59,
1959-06-22,20,Sorry (I Ran All The Way Home),The Impalas,12,15,84,03/16/59,
1959-06-22,21,A Boy Without A Girl,Frankie Avalon,28,5,63,05/25/59,
1959-06-22,22,Just Keep It Up,Dee Clark,22,8,81,05/04/59,
1959-06-22,23,Endlessly,Brook Benton,17,10,66,04/20/59,
1959-06-22,24,Crossfire,Johnny And The Hurricanes,23,9,88,04/27/59,
1959-06-22,25,The Happy Organ,"Dave ""Baby"" Cortez",14,15,68,03/16/59,
1959-06-22,26,My Heart Is An Open Book,"Carl Dobkins, Jr.",27,10,96,04/13/59,
1959-06-22,27,"Goodbye Jimmy, Goodbye",Kathy Linden,18,11,70,04/13/59,
1959-06-22,28,The Wonder Of You,Ray Peterson,38,6,94,05/18/59,
1959-06-22,29,My Melancholy Baby,Tommy Edwards,26,6,64,05/18/59,
1959-06-22,30,This I Swear,The Skyliners,36,4,87,06/01/59,
1959-06-22,31,You're So Fine,The Falcons,25,10,88,04/20/59,
1959-06-22,32,Little Dipper,The Mickey Mozart Quintet,35,5,93,05/11/59,
1959-06-22,33,Hushabye,The Mystics,31,5,81,05/25/59,
1959-06-22,34,Tiger,Fabian,55,2,55,06/15/59,
1959-06-22,35,Ring-A-Ling-A-Lario,Jimmie Rodgers,37,4,68,06/01/59,
1959-06-22,36,Tall Cool One,The Wailers,46,6,74,05/18/59,
1959-06-22,37,I've Come Of Age,Billy Storm,34,11,91,04/13/59,
1959-06-22,38,The Class,Chubby Checker,39,6,90,05/18/59,
1959-06-22,39,Graduation's Here,The Fleetwoods,44,6,85,05/18/59,
1959-06-22,40,What A Diff'rence A Day Makes,Dinah Washington,49,5,77,05/25/59,
1959-06-22,41,There Goes My Baby,The Drifters,48,4,98,06/01/59,
1959-06-22,42,I Waited Too Long,LaVern Baker,40,10,95,04/20/59,
1959-06-22,43,Robbin' The Cradle,Tony Bellus,47,9,87,04/27/59,
1959-06-22,44,Lonely For You,Gary Stites,33,11,94,04/13/59,
1959-06-22,45,Enchanted,The Platters,32,14,93,03/23/59,
1959-06-22,46,Mona Lisa,Carl Mann,51,4,82,06/01/59,
1959-06-22,47,Turn Me Loose,Fabian,30,13,79,03/30/59,
1959-06-22,48,Gidget,Jimmy Darren,41,9,89,04/27/59,
1959-06-22,49,M.T.A.,The Kingston Trio,74,2,74,06/15/59,
1959-06-22,50,Forty Miles Of Bad Road,Duane Eddy And The Rebels,96,2,96,06/15/59,
1959-06-22,51,Only Sixteen,Sam Cooke,57,3,71,06/08/59,
1959-06-22,52,Margie,Fats Domino,54,7,87,05/11/59,
1959-06-22,53,I Can't Get You Out Of My Heart,Al Martino,75,6,100,05/18/59,
1959-06-22,54,Twixt Twelve And Twenty,Pat Boone,61,2,61,06/15/59,
1959-06-22,55,Since You've Been Gone,Clyde McPhatter,62,2,62,06/15/59,
1959-06-22,56,Back In The U.S.A.,Chuck Berry,NEW,1,56,06/22/59,
1959-06-22,57,Velvet Waters,The Megatrons,65,4,74,06/01/59,
1959-06-22,58,You Made Me Love You,Nat King Cole,53,8,87,05/04/59,
1959-06-22,59,Danny Boy,Sil Austin,64,4,73,06/01/59,
1959-06-22,60,Lavender-Blue,Sammy Turner,NEW,1,60,06/22/59,
1959-06-22,61,Rockin' Crickets,Hot-Toddys featuring Bill Pennell,60,9,87,03/30/59,
1959-06-22,62,Wonderful You,Jimmie Rodgers,80,2,80,06/15/59,
1959-06-22,63,I'll Be Satisfied,Jackie Wilson,NEW,1,63,06/22/59,
1959-06-22,64,Forty Days,Ronnie Hawkins,79,3,84,06/08/59,
1959-06-22,65,I'm Gonna Change Him,Cathy Carr,63,3,67,06/08/59,
1959-06-22,66,Guitar Boogie Shuffle,The Virtues,45,16,81,03/09/59,
1959-06-22,67,Taboo,Arthur Lyman,92,2,92,06/15/59,
1959-06-22,68,Remember When,The Platters,NEW,1,68,06/22/59,
1959-06-22,69,Guess Who,Jesse Belvin,52,13,70,03/30/59,
1959-06-22,70,With My Eyes Wide Open I'm Dreaming,Patti Page,81,2,81,06/15/59,
1959-06-22,71,(Now and Then There's) A Fool Such As I,Elvis Presley With The Jordanaires,43,14,64,03/23/59,
1959-06-22,72,A String Of Trumpets,The Trumpeteers,68,9,96,04/27/59,
1959-06-22,73,So Close,Brook Benton,58,6,63,05/18/59,
1959-06-22,74,I Know,Perry Como,86,3,92,06/08/59,
1959-06-22,75,Sweet Chile,Sheb Wooley,70,4,90,06/01/59,
1959-06-22,76,I Need Your Love Tonight,Elvis Presley With The Jordanaires,59,13,33,03/30/59,
1959-06-22,77,The Whistling Organ,"Dave ""Baby"" Cortez",89,3,100,06/08/59,
1959-06-22,78,Cap And Gown,Marty Robbins,100,2,100,06/15/59,
1959-06-22,79,There Is Something On Your Mind,Big Jay McNeely And Band,71,5,89,05/25/59,
1959-06-22,80,Come To Me,Marv Johnson,56,15,98,03/16/59,
1959-06-22,81,Flower Of Love,The Crests featuring Johnny Mastro,87,3,99,06/08/59,
1959-06-22,82,Gotta New Girl,Bobby Day,NEW,1,82,06/22/59,
1959-06-22,83,Like Young,Andre Previn With David Rose,RE,2,96,06/01/59,
1959-06-22,84,I Love An Angel,Little Bill and The Bluenotes,NEW,1,84,06/22/59,
1959-06-22,85,Cherrystone,Addrisi Brothers,RE,3,99,06/01/59,
1959-06-22,86,I Must Be Dreaming,Nat King Cole,RE,4,75,05/25/59,
1959-06-22,87,Almost Grown,Chuck Berry,76,13,96,03/30/59,
1959-06-22,88,Small World,Johnny Mathis,97,2,97,06/15/59,
1959-06-22,89,Kansas City,Hank Ballard And The Midnighters,84,7,73,05/04/59,
1959-06-22,90,A Prayer And A Juke Box,Little Anthony And The Imperials,93,2,93,06/15/59,
1959-06-22,91,Take A Message To Mary,The Everly Brothers,50,13,61,03/30/59,
1959-06-22,92,High Hopes,"Frank Sinatra ""and a bunch of kids""",98,2,98,06/15/59,
1959-06-22,93,Little Boy Blue,Huelyn Duvall,88,2,88,06/15/59,
1959-06-22,94,Pink Shoe Laces,Dodie Stevens,42,19,96,02/16/59,
1959-06-22,95,La Plume De Ma Tante,Hugo & Luigi,91,3,95,06/08/59,
1959-06-22,96,Come Softly To Me,The Fleetwoods,66,16,55,03/09/59,
1959-06-22,97,"Ciao, Ciao Bambina",Jacky Noguez And His Musette Orchestra,NEW,1,97,06/22/59,
1959-06-22,98,It Was I,Skip And Flip,NEW,1,98,06/22/59,
1959-06-22,99,Since I Don't Have You,The Skyliners,85,19,94,02/16/59,
1959-06-22,100,"Oh, What A Fool",The Impalas,NEW,1,100,06/22/59,
1959-06-29,1,The Battle Of New Orleans,Johnny Horton,1,10,93,04/27/59,
1959-06-29,2,Personality,Lloyd Price and His Orchestra,2,10,65,04/27/59,
1959-06-29,3,Lonely Boy,Paul Anka,4,5,52,06/01/59,
1959-06-29,4,Dream Lover,Bobby Darin,3,11,90,04/20/59,
1959-06-29,5,Lipstick On Your Collar,Connie Francis,10,7,57,05/18/59,
1959-06-29,6,Tallahassee Lassie,Freddy Cannon,7,8,96,05/11/59,
1959-06-29,7,Kansas City,Wilbert Harrison,5,12,100,04/13/59,
1959-06-29,8,Quiet Village,The Exotic Sounds of Martin Denny,6,12,95,04/13/59,
1959-06-29,9,Along Came Jones,The Coasters,9,7,88,05/18/59,
1959-06-29,10,A Teenager In Love,Dion & The Belmonts,8,11,69,04/20/59,
1959-06-29,11,Frankie,Connie Francis,11,7,66,05/18/59,
1959-06-29,12,Waterloo,Stonewall Jackson,17,6,98,05/25/59,
1959-06-29,13,Bobby Sox To Stockings,Frankie Avalon,13,6,60,05/25/59,
1959-06-29,14,Bongo Rock,Preston Epps,16,7,80,05/18/59,
1959-06-29,15,I Only Have Eyes For You,The Flamingos,19,5,60,06/01/59,
1959-06-29,16,A Boy Without A Girl,Frankie Avalon,21,6,63,05/25/59,
1959-06-29,17,My Heart Is An Open Book,"Carl Dobkins, Jr.",26,11,96,04/13/59,
1959-06-29,18,Just Keep It Up,Dee Clark,22,9,81,05/04/59,
1959-06-29,19,Tiger,Fabian,34,3,55,06/15/59,
1959-06-29,20,Hushabye,The Mystics,33,6,81,05/25/59,
1959-06-29,21,You're So Fine,The Falcons,31,11,88,04/20/59,
1959-06-29,22,So Fine,The Fiestas,15,13,77,04/06/59,
1959-06-29,23,Only You,Franck Pourcel's French Fiddles,12,13,95,04/06/59,
1959-06-29,24,"Kookie, Kookie (Lend Me Your Comb)",Edward Byrnes & Connie Stevens,14,11,72,04/20/59,
1959-06-29,25,The Wonder Of You,Ray Peterson,28,7,94,05/18/59,
1959-06-29,26,What A Diff'rence A Day Makes,Dinah Washington,40,6,77,05/25/59,
1959-06-29,27,This I Swear,The Skyliners,30,5,87,06/01/59,
1959-06-29,28,M.T.A.,The Kingston Trio,49,3,74,06/15/59,
1959-06-29,29,I'm Ready,Fats Domino,18,8,75,05/11/59,
1959-06-29,30,Crossfire,Johnny And The Hurricanes,24,10,88,04/27/59,
1959-06-29,31,Forty Miles Of Bad Road,Duane Eddy And The Rebels,50,3,96,06/15/59,
1959-06-29,32,Ring-A-Ling-A-Lario,Jimmie Rodgers,35,5,68,06/01/59,
1959-06-29,33,Little Dipper,The Mickey Mozart Quintet,32,6,93,05/11/59,
1959-06-29,34,There Goes My Baby,The Drifters,41,5,98,06/01/59,
1959-06-29,35,Twixt Twelve And Twenty,Pat Boone,54,3,61,06/15/59,
1959-06-29,36,"Goodbye Jimmy, Goodbye",Kathy Linden,27,12,70,04/13/59,
1959-06-29,37,My Melancholy Baby,Tommy Edwards,29,7,64,05/18/59,
1959-06-29,38,The Happy Organ,"Dave ""Baby"" Cortez",25,16,68,03/16/59,
1959-06-29,39,Robbin' The Cradle,Tony Bellus,43,10,87,04/27/59,
1959-06-29,40,Endlessly,Brook Benton,23,11,66,04/20/59,
1959-06-29,41,Sorry (I Ran All The Way Home),The Impalas,20,16,84,03/16/59,
1959-06-29,42,Only Sixteen,Sam Cooke,51,4,71,06/08/59,
1959-06-29,43,I've Come Of Age,Billy Storm,37,12,91,04/13/59,
1959-06-29,44,I Can't Get You Out Of My Heart,Al Martino,53,7,100,05/18/59,
1959-06-29,45,Forty Days,Ronnie Hawkins,64,4,84,06/08/59,
1959-06-29,46,Wonderful You,Jimmie Rodgers,62,3,80,06/15/59,
1959-06-29,47,Lonely For You,Gary Stites,44,12,94,04/13/59,
1959-06-29,48,I'll Be Satisfied,Jackie Wilson,63,2,63,06/22/59,
1959-06-29,49,Lavender-Blue,Sammy Turner,60,2,60,06/22/59,
1959-06-29,50,Mona Lisa,Carl Mann,46,5,82,06/01/59,
1959-06-29,51,Velvet Waters,The Megatrons,57,5,74,06/01/59,
1959-06-29,52,Back In The U.S.A.,Chuck Berry,56,2,56,06/22/59,
1959-06-29,53,Since You've Been Gone,Clyde McPhatter,55,3,62,06/15/59,
1959-06-29,54,Gidget,Jimmy Darren,48,10,89,04/27/59,
1959-06-29,55,Like Young,Andre Previn With David Rose,83,3,96,06/01/59,
1959-06-29,56,Tall Cool One,The Wailers,36,7,74,05/18/59,
1959-06-29,57,Graduation's Here,The Fleetwoods,39,7,85,05/18/59,
1959-06-29,58,Remember When,The Platters,68,2,68,06/22/59,
1959-06-29,59,Taboo,Arthur Lyman,67,3,92,06/15/59,
1959-06-29,60,I Know,Perry Como,74,4,92,06/08/59,
1959-06-29,61,The Class,Chubby Checker,38,7,90,05/18/59,
1959-06-29,62,The Whistling Organ,"Dave ""Baby"" Cortez",77,4,100,06/08/59,
1959-06-29,63,Just A Little Too Much,Ricky Nelson,NEW,1,63,06/29/59,
1959-06-29,64,With My Eyes Wide Open I'm Dreaming,Patti Page,70,3,81,06/15/59,
1959-06-29,65,I Waited Too Long,LaVern Baker,42,11,95,04/20/59,
1959-06-29,66,Small World,Johnny Mathis,88,3,97,06/15/59,
1959-06-29,67,The Quiet Three,Duane Eddy His Twangy Guitar And The Rebels,NEW,1,67,06/29/59,
1959-06-29,68,High Hopes,"Frank Sinatra ""and a bunch of kids""",92,3,98,06/15/59,
1959-06-29,69,Rockin' Crickets,Hot-Toddys featuring Bill Pennell,61,10,87,03/30/59,
1959-06-29,70,It Was I,Skip And Flip,98,2,98,06/22/59,
1959-06-29,71,I Love An Angel,Little Bill and The Bluenotes,84,2,84,06/22/59,
1959-06-29,72,There Is Something On Your Mind,Big Jay McNeely And Band,79,6,89,05/25/59,
1959-06-29,73,So Close,Brook Benton,73,7,63,05/18/59,
1959-06-29,74,Cap And Gown,Marty Robbins,78,3,100,06/15/59,
